birth_loc,num_sibs,hosp_visit,height
1,2,0,67.82398198942724
0,0,1,70.97630232345566
0,2,3,70.15623234661506
0,2,0,68.4154029693016
0,0,4,70.66032888623107
0,0,0,68.9523040518978
1,0,0,68.30843535815926
0,0,0,71.7735875200237
0,0,0,66.3134661017052
0,0,0,72.39041100088464
0,8,0,73.3755854615478
1,0,0,68.47205505401135
0,1,0,71.73236740871009
0,0,0,71.55400905046591
0,8,1,69.16687772296352
0,1,0,70.65694318646621
1,1,0,66.05148477073175
0,0,0,73.36985913818951
0,0,0,69.13473927793974
0,0,0,67.3171031576724
0,1,0,69.94510039054344
0,1,0,71.73211912520553
1,0,0,69.26632843823369
0,0,0,71.11330050031027
0,0,0,72.9036198438716
1,0,0,69.0483035034529
1,2,0,65.8129391816694
0,2,0,72.79583102871962
1,2,0,75.34827431056576
0,2,0,67.27568320709125
1,2,0,66.73339718185709
0,1,0,66.88133059190542
1,3,0,70.58340977668483
0,1,0,69.94954151106666
0,0,1,70.57729457830601
0,4,0,71.46557661628316
0,0,0,69.5842550098785
0,0,0,70.176674771664
0,1,0,68.43511112191072
0,2,8,74.703245201543
1,0,2,73.99438575698021
1,0,0,67.98249276814114
0,1,0,69.28852317211016
1,0,0,69.56717871668442
0,0,0,76.31046475416649
0,2,0,72.82393746436966
0,0,0,74.37024367192527
1,0,0,68.0134848651182
0,2,0,67.81134155126966
0,5,0,72.10424094255247
0,0,0,72.31037560662055
1,0,0,71.66355171280038
1,0,0,74.00391967819066
0,0,0,72.22740355398686
1,1,0,67.16603272232169
0,2,0,65.28384676147463
0,0,0,68.53466542832095
0,1,0,70.26435190186903
0,1,0,69.33997129904401
0,1,0,62.16023038142727
0,0,0,66.15163754953366
1,1,0,69.38876248919837
1,2,0,70.51688348082678
0,1,3,68.22119390827281
0,0,1,69.38589254894305
1,0,0,73.25092427091289
0,0,0,71.27237717916087
1,1,0,74.67753886088606
0,2,0,73.0522252731178
1,2,0,70.84184190011415
0,0,0,69.81666740681919
0,0,0,69.14437033839508
1,0,0,69.49010229161497
0,0,0,71.67916202688272
0,1,0,70.19081893769125
0,3,0,69.78919973089786
0,0,0,64.98851761695357
0,0,8,71.22781496419705
1,4,0,71.64314865113951
0,2,0,68.21388132459398
1,0,0,69.39970524915915
0,0,0,64.16506587019974
0,0,0,70.10136208078478
1,0,0,73.80159972660623
1,2,0,72.20054250294399
0,3,0,68.20053653965479
0,0,0,68.8101207908496
1,3,0,74.836135629985
0,1,0,72.03036712086906
0,0,2,72.37689493426149
1,0,0,68.95094307579967
0,0,0,71.50960466473151
0,2,1,66.71097740082058
0,0,0,67.65401989144321
0,0,0,67.94646988742632
1,2,0,72.35958859735901
0,1,0,71.54896355786174
0,0,0,74.0642450430074
0,1,7,72.31451187057216
1,1,0,63.47418123043082
0,2,0,71.12534560990245
0,0,0,73.46739012470887
1,2,0,69.90031717973176
0,0,0,71.73358387875173
0,0,0,72.76368180959132
0,1,0,64.35428601477065
0,0,0,68.9310793712293
0,0,0,68.64461800123304
1,1,0,74.10225474214424
0,2,0,68.38473507099432
0,0,0,69.00692656199985
1,7,0,67.09304471205861
0,0,0,67.07595867428361
0,0,32,66.5636454289696
0,0,0,70.9210452792038
0,2,0,71.14415719334507
1,0,0,68.73733629949457
1,0,0,65.32742371229384
0,0,0,71.43174304627782
0,5,0,73.34209660213008
0,2,0,71.07951294912735
0,0,0,74.43101943045534
1,0,0,67.53849420550232
0,0,0,67.8633918156115
0,2,6,65.54531125667326
1,2,0,62.79086104264887
1,0,0,69.23036026844633
0,3,0,68.4875053057977
0,2,0,72.35306122100722
0,0,0,67.2981515863472
1,2,0,71.9411141941035
0,1,4,71.140303848149685
0,0,0,69.99583065795379
0,0,0,73.75079009652191
0,3,0,70.17678648569505
0,3,11,70.09097661154769
0,4,0,71.65951934887022
0,2,0,69.88361592826452
1,0,13,72.40923957634779
1,1,0,66.33133765995466
0,0,0,67.32748992335875
0,0,0,70.68481049956429
0,1,0,69.93306159789202
0,2,0,70.0995966158877
0,1,6,67.77542869043256
0,1,0,67.76257571384515
0,5,0,75.68934278801012
0,0,0,67.65985183341066
0,0,0,71.8538619588573
0,0,18,68.11759202613158
0,0,0,68.05276739928526
0,2,0,72.27183365154214
0,0,0,67.8812245802993
0,0,0,66.1646679319242
1,1,0,69.35978905863826
1,0,0,71.49969231663408
0,4,4,68.80747280506769
0,0,0,67.7585643203104
0,0,0,67.28784462714593
0,4,0,71.90293081945148
0,1,0,70.86431322888305
0,5,26,70.78818445362518
0,2,0,73.85973094072507
0,0,0,71.946807479937
0,1,0,69.78025009716941
0,0,0,67.28417469315316
0,2,0,68.61495982835798
0,0,0,69.35805388485677
0,0,0,64.72447578300206
0,2,0,70.64547525038455
0,0,0,70.77978137284389
0,0,0,69.79787578708364
1,0,0,65.1643916711983
0,0,0,68.05372329846202
0,1,0,74.58006323735664
1,1,0,72.78233171105973
0,0,0,66.78967831284872
0,0,0,70.99954775697357
0,3,1,67.77457582569009
0,0,0,72.07124038525741
0,0,0,70.52316033923782
0,2,0,65.81117179440324
0,2,0,66.2980616803977
1,1,4,72.27770550314546
0,2,0,71.6293575966501
0,0,1,69.41583672853025
0,1,0,69.72060848800966
0,0,0,72.38176081590551
0,0,0,68.408562235789
1,1,4,67.43628876053417
1,1,0,71.56265325794605
1,0,0,70.23597524366214
1,5,0,72.41789953701696
0,0,0,68.83606275229018
1,2,0,73.36793760498415
1,1,0,74.30300191855002
0,1,26,71.09782861292273
1,1,7,66.01447798054924
1,1,0,68.88753789034031
0,2,15,73.50558915248617
0,8,3,69.0773797314745
0,1,0,72.83202449359634
0,0,0,67.84157648685465
0,0,0,69.90846393891285
0,2,0,66.70197674794724
0,0,0,68.89083679963423
0,0,0,71.55707187453093
0,0,1,70.73947621604462
0,0,1,71.1048943937397
0,0,0,70.10979586347987
0,0,0,72.22081177207728
1,0,0,69.52749810033826
0,0,0,71.57764375822728
0,1,0,68.80236374640084
1,0,0,70.70534839870581
0,3,0,61.949039710134244
1,2,0,73.34797072684995
0,2,0,71.31637528508634
0,0,1,67.43497489392742
1,0,0,70.51164744391664
0,0,0,69.27818699867046
0,2,0,70.70470726092604
0,0,0,69.20173534205797
1,1,0,68.66966760874243
0,1,0,70.92777853472892
0,1,0,65.13530847591323
0,0,0,73.8090319606301
1,1,0,71.08729578804392
0,1,0,69.67556670309206
0,2,0,71.07571616315404
0,0,0,70.04567096593469
1,0,0,72.03523794704597
0,1,10,69.5987250579003
1,0,2,69.29873945514039
0,0,0,67.45420760812546
0,5,0,66.56643214900373
0,5,0,74.21214313491947
0,0,0,71.1771046916384
0,1,0,66.68112795831293
0,1,0,65.49941134537515
0,0,0,61.03722729396444
1,0,0,72.0919234862272
0,2,0,69.06275420411531
0,3,0,69.31332828327865
0,1,0,68.26213833008205
1,0,0,71.83747972083448
0,0,0,73.42830402445647
0,2,0,63.87094955380082
0,1,1,76.23109032826345
1,0,0,74.11471055259811
0,2,0,68.54769459054762
1,1,2,69.6788513807204
0,0,0,71.22734199021453
1,1,0,70.5977872500028
1,2,0,67.84366750865978
0,1,0,69.19663487404222
0,1,1,72.67176787708725
1,1,0,69.45940365383548
0,1,0,74.30758079621637
1,1,0,71.57910870424215
0,0,0,67.6573224674236
1,0,0,74.56703283621239
1,0,0,69.64995034685572
0,1,3,67.0436727283932
0,1,0,64.87451765845496
0,0,0,69.70960718374533
0,0,0,76.51621753992828
1,0,0,69.2888287760107
0,0,0,61.872413056695834
1,7,0,67.78132047776643
0,0,1,68.40602391731109
0,3,0,68.03631309877349
0,2,0,73.25394797773123
1,0,0,71.10759917405302
0,1,0,72.23325236525241
0,0,5,66.39261697790307
0,4,0,73.76634891008126
0,4,0,70.19266805204951
0,0,0,70.58425438098317
1,0,0,70.35543263836502
0,4,0,68.05801912678545
0,1,0,70.36446820329346
0,4,0,69.07395644669687
1,0,0,69.35593339356919
0,4,0,67.9575941925738
1,0,0,71.03057251438531
1,0,0,74.20605700293613
0,1,0,71.14079066540725
0,1,0,74.18088718425656
0,1,0,66.13114307069311
0,2,0,70.48800384267028
1,0,0,65.83189829700947
0,0,0,74.04046254737946
0,2,0,71.5131725773376
1,0,0,69.71548003982717
0,0,0,67.62195561906334
0,0,0,75.02485733597454
0,0,5,67.43049595666241
0,0,4,70.13733990738977
0,1,0,71.15595893584307
0,0,0,72.15394799123015
0,0,0,70.39348695087843
0,0,42,68.5066110845595
0,1,0,72.54730530776723
0,6,0,66.59354230187678
0,4,0,69.55217123246955
1,2,1,74.80643080379893
0,0,0,72.61796813704589
0,2,0,68.38971519930419
0,0,0,68.4458582587863
1,7,0,69.01023717971412
0,1,0,70.27736047444473
1,3,0,68.38949962474821
1,2,0,73.04343088853142
0,0,1,72.49560779399354
0,5,0,66.45778030826769
0,3,0,72.13691071841312
0,0,0,65.84912740928698
0,1,0,70.15599369503602
0,0,0,71.80330857123022
0,0,0,73.38768938356412
0,2,0,68.52363788765672
1,2,3,68.00941461642095
1,2,0,68.58913568406544
1,1,1,66.1575844232916
1,0,0,67.18842178508503
1,5,0,64.33721279975836
0,0,0,70.34267230908065
1,2,0,69.2471688893787
0,2,0,68.16959489128939
0,0,0,75.04879727197128
0,0,0,69.72682314971372
0,2,0,70.97465767601764
0,0,0,68.63667084679037
0,0,0,71.8350870044994
0,0,1,61.85173571636669
1,1,0,74.54415767947036
1,3,0,70.25524529632374
0,0,0,69.62662834221369
1,5,0,72.33710310209905
0,0,4,73.67531839607881
0,2,0,67.64590984583396
0,4,0,69.66983985044193
0,2,0,69.8701128162468
0,0,0,67.61040983273236
0,2,0,72.44746671575041
1,1,0,68.16554563793403
1,0,24,70.77915881392158
0,5,0,69.78013927614435
1,0,0,71.42614702485199
0,1,0,63.15212486532552
0,0,0,67.00153815153129
0,2,0,66.13236515515358
0,0,1,73.00780124371228
1,6,0,65.28260509550434
1,0,0,71.66696418271516
0,0,0,67.46817308158205
0,0,0,66.72393490044954
0,1,0,71.71902967122543
0,0,0,69.5821501537451
1,4,0,72.74298376186124
0,4,0,68.00604279513483
0,2,0,68.47866003960304
0,3,0,73.90742655071611
0,0,0,69.4806568900183
0,0,0,73.19823408217995
1,0,1,64.03145131870002
0,0,0,72.59014563622888
0,2,0,71.47607947507696
0,2,0,72.12882534308069
0,3,0,68.11097671208556
0,0,0,67.9580137143558
0,1,0,68.41261971057347
0,1,1,70.26645315039205
0,6,0,73.88914610033584
1,2,0,70.34356610494066
0,0,0,71.03897771536622
0,0,1,65.37562165854662
1,1,0,70.93007629221167
0,1,0,72.61929505802063
0,0,0,69.46347912978052
0,0,0,70.09799055487903
0,0,0,68.3380227993498
0,0,0,64.81064026028525
0,0,0,67.06017119585987
1,0,0,74.21340075432245
0,0,0,70.57201397597437
0,0,0,67.30544921148534
0,1,0,70.86520010460728
0,3,0,71.37016682771937
0,3,0,68.6645001250901
0,0,2,70.65821976734844
1,0,0,70.68424897508903
1,0,0,72.6519078095024
0,0,0,71.79880856035552
1,0,0,68.4212263950221
0,1,19,69.17192423692057
0,0,2,73.2677014332225
1,0,0,64.68854062166498
0,0,26,68.01664469434161
0,3,0,69.664049749252
0,1,1,66.69495310120641
0,3,0,72.07557462195804
1,0,0,64.48638778072684
0,2,7,70.59891758921948
0,3,6,71.00525065672831
0,1,13,66.88057008060436
1,2,0,69.39311920576354
0,0,0,71.01964394365524
0,0,0,69.71850942055923
1,1,23,73.86631716986422
1,8,0,73.95504208838527
0,1,0,69.27096796373256
1,0,0,70.94082162993195
0,2,0,64.7901825245327
0,2,0,66.91172482781751
1,0,0,68.71255813964153
1,1,0,68.31982012524723
0,1,0,67.17984654636865
0,2,0,67.2302370120868
1,0,0,72.85739386589528
0,0,0,74.84515753359005
0,2,0,68.82815480742961
1,1,0,70.7331205342032
1,5,0,70.60104225978867
1,1,0,71.6546841956113
0,0,0,72.71348447677458
0,2,0,71.27280726568034
1,6,0,70.59253633827433
0,0,0,67.4580172968333
0,0,0,67.68240733623928
0,0,0,74.86082142466613
0,1,19,68.39236565346756
1,0,0,67.83494567632629
0,4,0,70.12952993109636
1,1,0,69.0530981291756
1,3,0,75.63858907203888
0,0,0,68.37424890809258
1,9,0,68.7500597317717
1,6,0,64.85510489347404
0,1,0,71.69584714376447
1,0,1,71.14599738981613
0,0,0,70.35954928542363
0,0,0,67.39277745338585
0,0,0,70.0261499661766
1,3,0,71.89699604564117
0,1,0,73.44782797441883
0,6,0,75.22665166604159
0,0,4,68.24217025662838
0,2,0,73.40827827921864
0,1,0,71.61898462074359
0,2,0,69.07929211641182
0,3,1,71.11232049574446
0,0,0,73.64760516851226
0,0,0,62.96318404145948
1,1,0,68.45485640731499
1,1,5,72.788582865274
1,1,0,70.68780437150292
0,0,0,71.27096126475656
0,1,0,71.55277878884498
1,2,0,71.70865997520502
1,2,0,70.01336461918198
0,1,0,69.08482979595513
0,5,0,64.26542390030978
0,1,0,69.02533507446519
0,2,0,64.54173226370901
0,0,0,70.92277702768159
1,3,2,69.1534926178759
1,0,0,69.83251396172689
0,2,0,65.4393154148091
1,1,0,72.62775839576761
0,0,0,69.61533480633999
1,2,0,72.2252440410102
0,0,0,69.06138670548094
0,0,2,69.13929574068405
1,0,33,67.15170745864081
0,3,0,68.09948142323786
0,0,0,74.82917237546211
0,0,0,72.878222797296
0,0,1,69.75234861665908
0,0,6,69.46400349591568
1,0,0,73.13538593703713
0,0,0,68.82831922739912
0,0,0,72.85853069541365
0,0,0,67.03505900609535
0,0,0,67.75008424969087
0,2,0,68.77633741133599
1,1,1,67.55464581129638
0,0,0,67.71098449005473
0,0,0,66.98080948411386
1,0,0,74.60120683584053
0,3,0,72.17085944597275
0,0,0,71.51786871524752
0,0,0,70.28036358517299
0,0,0,71.22393884105888
1,3,0,70.0393560746237
0,0,1,71.69712490538818
0,0,0,70.1752236167908
0,2,0,69.24393671386404
1,0,0,71.1039299668883
0,0,0,69.9954230344804
0,0,9,66.33713552943668
1,0,0,71.34004359519307
0,1,0,69.43832141487923
0,0,0,69.3092495625265
0,0,0,71.97886728921257
0,0,0,69.6434606766489
0,0,0,69.90177130565328
1,0,0,71.76613248277677
0,0,0,71.40003836800146
0,0,1,73.48025792444888
1,1,0,70.53447610254572
0,2,0,72.05114039565719
0,2,0,76.83719779602484
0,0,0,67.32595938275006
0,1,0,73.59821387246252
0,3,0,72.2643623340209
0,0,0,71.34681081552155
0,5,0,68.40316706519515
0,1,0,67.5411876955182
0,1,0,70.81504673565425
1,1,0,62.440382219134854
0,1,0,70.35711019505878
0,0,0,71.08460302401156
0,1,0,71.48388352689813
0,1,0,72.0657642135878
0,0,0,69.15829173260173
1,0,0,66.99859202041088
1,1,0,67.25781408658125
1,1,0,75.23831231123111
1,0,0,66.31075921201379
0,5,0,64.9590276412816
0,2,0,67.18254984365777
0,0,0,73.86944370832224
1,1,0,70.20010963712669
0,0,0,71.76729473730747
1,5,0,67.21003038816963
0,5,0,65.30778086082348
1,0,0,70.6037183804511
1,0,0,73.97641996866692
0,1,0,70.57274458561726
0,0,4,67.49613666793032
0,0,0,72.11364110214234
0,1,0,69.43574216477518
1,1,85,68.88967867263642
0,1,0,64.66118772396425
0,0,0,69.42573083183404
0,2,0,68.13374277239625
0,0,0,67.65544450653165
0,0,0,72.62901201584765
0,6,1,71.4692965332563
0,0,0,68.79375608810197
0,5,3,78.58391836937201
0,0,0,65.88848684310663
0,0,0,66.36816033856033
0,1,0,72.5157655184905
0,0,0,69.55856264842463
1,6,0,72.6717540678291
1,0,5,71.44903635671332
0,1,0,72.66669389534273
0,0,0,69.74389601902804
1,0,0,70.38789805791231
0,2,0,69.62008022695083
0,1,0,74.24868692633306
0,1,5,64.11908902927131
0,0,0,71.10468892304192
0,0,0,72.70436727790953
1,2,0,67.99990937854977
0,2,0,69.01484261439681
0,0,0,73.38542327266725
0,3,3,70.20222274143268
0,0,0,67.04253253197493
0,2,0,66.52734851359956
0,0,0,69.4590708763565
0,1,0,66.26396175606133
0,0,0,73.81167609296116
0,2,0,68.86566103619934
0,1,0,71.3078759846563
0,1,15,68.17911305538834
1,0,0,67.30287530567104
0,2,0,78.57279379965985
1,0,0,68.7069943340388
0,2,0,67.479212931036
0,0,0,66.47183226830275
0,0,0,68.30159628596915
0,0,0,73.63176213180967
0,0,0,64.10331377048215
0,2,0,71.54589958928908
0,0,0,65.59533415431488
1,0,0,70.10815493719163
0,2,0,69.89708627868082
0,0,0,67.21582923426723
0,0,0,68.38690245946826
0,2,5,67.81500625147457
0,0,3,72.3282987195661
1,1,0,68.01899117381073
0,5,0,67.9018305191435
0,0,0,69.21114275673578
0,4,0,68.19636732607592
0,0,19,66.73542234802774
0,0,0,69.17815647663586
0,0,0,68.7338684032748
0,1,0,64.49921414161841
0,1,0,67.06359315985715
0,0,0,70.74000368786727
0,3,0,70.05852302109912
1,4,0,70.48325379380425
1,1,0,71.85532245052319
0,0,0,75.1959907011057
0,1,0,69.21038824345133
0,5,1,71.89786829614746
0,1,0,71.0847888106806
0,0,0,72.90409851147314
1,0,0,69.62256570074116
1,0,0,68.42413427230723
1,1,0,67.46934933409842
1,0,0,75.0433956066635
0,2,0,71.7816578974898
1,4,0,70.09522638552866
0,6,7,69.62870454668169
0,0,0,71.92516839742683
0,0,0,68.91842919713864
0,2,0,71.29227865391412
1,0,0,67.48871804265778
1,0,0,72.71195043476861
0,0,0,69.54853429275762
0,0,0,68.82519255528037
0,1,0,73.35123677778464
0,0,0,69.4647486842491
0,0,0,69.87494955107171
0,0,0,67.83117065228491
1,0,0,68.24062530942739
0,0,0,69.95724787770187
1,1,0,61.758079598062466
1,1,0,69.55617716079655
0,5,0,72.09125510055745
0,0,0,71.05310775877236
1,0,0,68.83159950810708
1,0,0,69.64116106473195
0,0,0,66.99823957387026
1,0,0,75.94145960891892
1,1,0,67.16737347154731
0,0,0,75.14491940606361
0,1,0,71.68830736266077
1,0,3,68.94000606795758
0,1,0,67.26629794889939
0,0,0,75.73695697602892
1,8,0,74.43068081077585
0,2,0,70.01482918959817
0,9,0,71.72411875255091
0,0,2,65.49056808418138
0,0,0,68.64228349902614
0,0,0,66.00430340722264
0,0,0,70.9424000386182
0,0,0,68.47655298546098
1,2,0,69.3106271978076
0,0,0,71.08117311605439
0,1,0,68.69624431933798
1,0,0,74.56626247400727
0,2,0,67.48887586621753
0,0,0,67.66644311830527
1,2,0,69.33419582138656
0,0,0,70.88899009406806
1,0,0,75.446860074112
0,6,0,78.2021971657495
0,2,0,70.95357254892959
0,1,3,74.9448605361588
1,0,2,72.5671046636938
1,0,0,64.65663782689666
0,0,0,72.43005933892111
0,3,0,75.1432475619856
0,0,0,70.45164863329893
0,0,0,66.31976563964595
0,0,0,70.09497446108654
0,0,1,70.59242510759671
0,0,0,71.9373171943394
0,0,0,68.02379242182705
0,0,0,72.40995964788017
0,0,0,72.76331610728037
0,0,5,67.35409757589798
0,2,0,72.53899735677375
0,1,0,70.98136223424758
1,0,0,68.38354446781591
0,1,0,67.9032899084561
0,0,0,69.4527009649278
0,0,0,69.48932388416077
0,0,12,65.53155652452011
0,0,3,68.14215236375394
0,1,0,65.85708238991157
0,0,0,70.53320642082794
1,1,0,74.2390061026448
0,0,0,75.84892171010075
1,0,0,71.33702394438119
0,1,3,72.06813640373775
0,2,0,69.26192250971107
0,3,51,63.57208786632872
1,0,0,68.83241087466791
1,0,0,71.20148305672812
0,0,0,70.20093861504989
1,0,0,75.26624340064187
0,0,2,70.90730659625903
0,2,0,62.76681466276824
0,0,0,66.472724974775
0,0,0,76.88615604136108
0,0,4,67.95184653769677
0,0,0,68.16474619459366
0,1,0,71.86697362646049
0,0,0,67.49993942906475
0,0,0,69.74646670155708
0,0,0,72.73100081013574
0,0,0,71.70573184954124
1,4,0,69.83596593250725
0,5,11,70.53985697036062
0,0,9,68.447148514413
1,1,0,69.15542268055044
0,3,0,75.44933566265539
1,1,12,72.25762154779883
0,0,0,69.78402236344509
0,0,0,68.3670814049858
0,2,0,71.79623032282778
0,1,0,69.31427860647597
0,0,0,70.08523170033082
1,0,0,69.72939777888533
0,3,0,71.31050944226877
0,1,0,67.17364428211846
0,1,0,69.7988655674965
0,0,0,72.13855007240068
1,0,0,74.49771598434286
0,4,0,66.19769610573347
0,1,0,68.46933375981777
0,0,0,69.42488313609587
0,1,0,71.64364357936911
1,0,0,71.13900985033115
0,2,4,73.58061333876111
0,0,0,66.22877049138863
0,0,0,70.44005233270563
1,6,0,74.31132183556218
0,0,0,71.67259407494005
0,2,0,70.30703690905321
0,0,0,67.24910430236321
0,4,0,71.8806673270462
1,2,0,67.27966543772594
0,1,0,67.5692319635669
1,1,0,66.06027800078472
0,0,0,64.3926986829946
1,0,0,71.29437176031391
0,0,0,70.71955063548391
0,0,0,68.90230973843116
0,0,0,69.82026699482877
1,2,0,68.36194078766344
0,0,0,65.40794484123336
0,3,0,69.2221526647318
1,0,0,72.5390568773528
1,1,0,68.78781239436901
0,5,45,68.35069782511565
0,0,0,70.60831802207214
0,2,1,67.09968372139659
0,4,0,68.68725508587114
0,1,0,73.62613476588793
0,0,0,71.81813802966954
0,2,5,66.97770776430171
0,0,0,71.96750573409261
0,3,0,70.48806114948086
0,5,0,69.12182999215266
0,3,0,69.99400030815303
1,2,0,71.70713544347265
0,6,0,68.07686226588666
0,2,0,68.23079189862796
0,1,0,73.65187005115311
1,0,0,68.38919498905632
0,0,0,69.32881391612867
1,2,1,66.1435405835357
1,0,7,69.2031819651377
0,0,0,69.25352036798911
1,0,0,71.45925822825154
1,1,0,64.63425104956426
0,3,3,67.805181548864
1,2,0,70.01138383894255
0,2,0,70.93973023521426
0,0,0,67.95194079043497
0,0,0,73.32707096013667
0,2,0,69.39117708953155
0,0,0,68.35908289981258
0,2,0,69.74649420732175
0,0,0,71.41821553807002
0,0,0,71.87564280707477
0,0,1,67.41423888886821
0,1,0,68.04788048710537
1,1,0,70.74300708116465
0,0,0,73.72324046397358
0,0,0,68.84988034882578
1,1,0,74.0114305050844
1,0,0,69.9475707473959
0,6,0,73.23321569604148
0,0,0,72.80150337803462
0,2,2,70.4197933402486
0,6,0,71.75527630575432
0,1,0,68.67144257795114
1,8,1,71.25455113472968
0,1,0,71.87362200631051
1,0,2,66.11603433674964
1,0,0,62.736241744368186
0,0,1,62.99577716346135
1,0,0,69.67592115215622
0,0,0,70.7253969286482
0,1,0,66.34551130727178
0,4,0,65.09021886456296
0,0,0,71.87591703954169
0,0,0,69.35520830593397
0,4,0,67.17330963197963
1,1,0,66.70245499769186
0,1,0,68.72899742562885
0,1,0,65.30227586566562
0,0,0,67.7693703338292
0,0,0,66.26180482078271
0,3,0,65.71431548544557
1,0,0,68.86134039317756
0,3,0,66.92688199184529
1,3,0,70.99710290056773
0,2,0,72.24386712737977
0,6,0,69.07681871365872
0,0,0,69.69493330103938
0,2,0,68.60150005032189
0,0,0,75.63812070661237
1,2,2,73.29395598307254
0,1,3,65.09803626669282
0,1,0,68.10255689768071
0,1,0,72.4248866530661
1,1,0,65.30917036576997
0,2,0,66.01505569384909
0,0,0,69.85795771122739
0,0,0,66.53128858927708
0,4,0,62.011763107548795
0,2,0,71.5146192050777
0,0,0,72.29060802333365
0,1,0,67.32704994892842
1,0,0,77.78492141737524
1,0,3,72.55721493250158
0,0,0,73.67148307446142
0,0,2,73.16782001632902
1,0,0,67.41839038060102
0,1,0,65.42349612821627
0,0,0,69.32641446935486
0,0,0,71.63301135704988
0,0,2,70.08289858980069
0,0,0,71.01223670225494
0,1,0,72.0464629540712
0,0,0,67.70617957210891
0,1,0,66.10261331550915
0,0,0,70.56963350023126
0,0,0,72.06733497570643
0,0,0,70.01890776326407
0,0,0,65.73467801335492
0,0,0,73.70852386056944
0,1,13,75.31458093818219
0,0,0,69.05005945383007
1,0,5,73.54692556680334
0,1,0,73.50367672040153
0,4,0,71.99861284968257
0,0,0,68.21223202541415
0,1,0,70.18694742220023
0,0,0,65.00187651080596
0,0,0,75.17262903875599
0,0,34,70.20323684552677
1,0,0,70.56469348127145
0,2,0,71.48082885749112
1,0,0,69.84899500850315
0,0,0,72.2414824821598
0,0,0,74.15743202788018
0,0,0,69.7849757333531
1,0,0,70.21493972264511
0,0,14,70.07093829162281
0,6,0,68.76472029787666
0,0,0,69.10295585693787
0,2,0,76.68406187608137
0,0,0,68.56566385277982
0,0,0,72.38484173581571
0,0,0,69.09106250651665
0,0,0,68.94631116382138
1,0,0,73.24182112824211
0,0,0,69.89573593481109
1,0,0,70.65178293067545
0,0,0,62.665705861575105
1,1,1,71.012579193173
1,4,0,67.7369026889006
0,1,0,71.24527787388692
0,5,0,70.72486933228615
0,1,7,71.73571070962481
0,5,0,70.50759147345372
0,1,50,68.21126413540735
0,1,0,71.11542145278155
1,0,0,73.80629608337819
0,0,0,74.75622811078026
0,1,0,73.11259287262412
0,1,0,70.43480814461789
0,0,0,67.76063762696673
0,0,0,72.0791010543045
0,2,0,68.70493515757126
0,7,0,72.56328412189606
0,1,0,70.99037280542699
0,0,8,67.7913485133054
0,0,0,68.76034503465551
0,2,0,67.6412914997653
0,0,0,71.75864370036507
0,0,0,66.0758178679654
0,0,0,66.63010553882083
1,0,0,65.83880837463312
1,0,0,71.62932271044204
0,0,0,65.98658072729269
0,3,0,71.32232822536245
0,0,4,68.01566547596535
0,0,0,70.23857746853132
0,6,0,72.15767342796649
0,2,0,69.31015230898666
0,5,0,71.10908642766792
1,2,0,70.19062489857747
0,3,1,70.07217196860907
0,5,0,75.93208549006542
1,0,0,69.1907849246528
1,1,0,74.86662235025948
0,0,0,76.01709911526535
0,3,0,69.75439167018261
0,0,0,63.88287703524671
1,0,13,66.0732713696379
0,5,0,67.76301205027134
0,0,4,72.08536900959346
1,0,20,70.38341966977569
0,3,0,70.44399711624924
0,0,0,73.49488688860245
0,0,0,67.41462477175475
0,0,0,69.34628395479965
0,1,0,73.0712540858193
1,3,0,73.16809191237581
1,2,0,68.39002712959034
0,2,0,68.46558317532117
0,1,0,69.4370327526749
0,4,0,65.84231075322708
0,2,1,69.51680280975607
0,0,0,71.0007522890984
0,0,0,68.00875442078525
1,2,0,66.89282414138154
1,2,0,67.38071291240644
0,0,0,70.35691308800226
0,0,4,69.74517747439093
0,3,0,65.5541412995888
0,0,0,70.74369492078374
0,0,3,68.2953968364621
1,0,0,72.73650305102244
0,0,0,69.62907448930224
0,1,0,69.35192446760813
1,0,0,73.11005878469251
0,1,0,75.422442094158
0,0,0,71.51675344807595
0,8,0,68.43226230694968
0,0,7,73.80308232347375
1,4,0,69.71236369144395
1,3,0,65.9958474058709
0,1,0,72.32382389427441
1,1,0,67.31890686115739
0,2,0,69.8855069593103
0,3,0,71.15449549214692
0,0,0,67.98245767089274
0,1,0,74.2993416361833
0,3,0,70.79355582391378
1,0,0,71.85191131420389
0,1,0,69.94433985158933
0,0,0,70.07475910756813
0,2,17,72.19228059396578
0,5,0,71.2319841623182
1,0,0,75.86969572539874
0,4,1,64.2863583086999
0,0,0,68.3986557818086
0,4,0,72.39981972277266
0,0,0,72.9141944420209
0,1,0,71.65026154133115
0,5,0,68.51674786928265
0,0,0,70.97174157919439
0,0,0,72.37053240567447
0,0,0,67.48970301942296
0,3,0,72.1558639707296
0,0,0,70.2293116733229
0,0,9,70.9933446975488
0,0,0,71.7582806667587
0,1,0,68.58442211146766
0,1,1,67.43197312416034
1,6,0,72.5632334761311
0,0,0,70.48305250010425
1,1,0,67.58535679125613
0,2,2,69.98812669689553
0,0,0,72.03281385788875
0,0,0,71.0633198390335
0,0,0,74.05531195780797
0,0,0,70.31893047368686
0,1,0,65.05442032522474
0,1,11,69.52902267056001
1,0,1,68.51793797285619
0,0,0,66.9980041480829
0,1,30,69.15032474895949
0,0,0,68.11010673616572
